fromNode,fromLon,fromLat,toNode,toLon,toLat,weight
338,-5.741224,6.994209,338,-5.741224,6.994209,0.404144301091
335,-3.965796,7.055639,335,-3.965796,7.055639,0.403864318965
539,-7.412778,4.686023,539,-7.412778,4.686023,0.397079701579
186,-5.570656,7.679088,186,-5.570656,7.679088,0.392610357265
206,-5.015629,6.562483,206,-5.015629,6.562483,0.392148433891
467,-6.943101,4.645024,467,-6.943101,4.645024,0.387133265836
533,-7.346521,6.745932,533,-7.346521,6.745932,0.386313116173
687,-3.026582,5.391941,687,-3.026582,5.391941,0.386256554127
401,-3.349588,6.364953,401,-3.349588,6.364953,0.38550522162
240,-3.596764,5.261879,240,-3.596764,5.261879,0.384759545317
988,-6.038795,5.308711,988,-6.038795,5.308711,0.383238968987
973,-6.651274,4.778034,973,-6.651274,4.778034,0.376233759623
481,-6.588124,5.788395,481,-6.588124,5.788395,0.376061245383
855,-5.124405,9.956008,855,-5.124405,9.956008,0.374319134374
522,-6.177912,6.236273,522,-6.177912,6.236273,0.358679728728
268,-7.004209,6.258240,269,-7.014496,6.247475,0.352586111001
269,-7.014496,6.247475,268,-7.004209,6.258240,0.35137285512
391,-7.558489,7.407572,391,-7.558489,7.407572,0.350336826982
1106,-5.017079,6.554245,1106,-5.017079,6.554245,0.348048892232
5,-3.496235,6.729410,5,-3.496235,6.729410,0.346919536719
384,-6.891037,5.640617,384,-6.891037,5.640617,0.342846126725
27,-4.025873,5.349383,27,-4.025873,5.349383,0.341239764626
1101,-7.682574,8.286433,1101,-7.682574,8.286433,0.332573516519
697,-7.549322,7.411446,391,-7.558489,7.407572,0.32362068738
448,-6.556242,5.014968,448,-6.556242,5.014968,0.319157941971
816,-6.556094,5.408507,816,-6.556094,5.408507,0.318199215296
123,-2.988659,7.712284,123,-2.988659,7.712284,0.31810494522
363,-5.579036,6.290311,363,-5.579036,6.290311,0.31800596164
583,-5.101735,8.150414,583,-5.101735,8.150414,0.31774671893
332,-3.153331,7.049857,332,-3.153331,7.049857,0.311512638789
189,-3.410267,6.078371,189,-3.410267,6.078371,0.311277906299
323,-4.375537,5.318976,323,-4.375537,5.318976,0.310193800423
30,-3.854787,6.091386,30,-3.854787,6.091386,0.300951562149
109,-3.333329,6.299667,109,-3.333329,6.299667,0.300188917233
702,-6.188025,8.057509,702,-6.188025,8.057509,0.296775397773
1042,-7.174698,8.475566,1042,-7.174698,8.475566,0.29358152759
262,-4.846348,7.600497,262,-4.846348,7.600497,0.292804742162
391,-7.558489,7.407572,697,-7.549322,7.411446,0.292696331574
1106,-5.017079,6.554245,206,-5.015629,6.562483,0.292558697263
194,-3.194078,6.009510,194,-3.194078,6.009510,0.292319251269
1120,-6.997255,7.466479,1120,-6.997255,7.466479,0.291575460368
451,-5.942270,6.130722,451,-5.942270,6.130722,0.290828841364
510,-6.903042,6.200876,510,-6.903042,6.200876,0.290256622002
715,-4.353217,7.479989,715,-4.353217,7.479989,0.289185713936
475,-6.920581,6.095993,475,-6.920581,6.095993,0.287542586507
541,-3.741038,5.216546,541,-3.741038,5.216546,0.287309739419
857,-4.049310,7.296272,857,-4.049310,7.296272,0.286839331738
852,-6.283844,5.673284,852,-6.283844,5.673284,0.283164684167
773,-6.370024,4.905353,773,-6.370024,4.905353,0.281767601637
1153,-7.485960,6.222280,1153,-7.485960,6.222280,0.280573199771
805,-5.273131,8.618677,805,-5.273131,8.618677,0.278186281441
872,-7.301728,5.556538,872,-7.301728,5.556538,0.277557500033
896,-4.004832,7.645522,896,-4.004832,7.645522,0.275343095942
1052,-5.176080,9.057534,1052,-5.176080,9.057534,0.272451832705
169,-6.668980,4.772571,169,-6.668980,4.772571,0.271220665509
524,-7.499575,6.548957,524,-7.499575,6.548957,0.270987818421
907,-5.275967,6.818977,907,-5.275967,6.818977,0.269948962181
1077,-5.226838,7.160973,1077,-5.226838,7.160973,0.26962655852
1174,-3.958031,7.054591,1174,-3.958031,7.054591,0.268899736232
840,-5.702363,5.347602,840,-5.702363,5.347602,0.26843969826
1057,-6.787840,5.760175,1057,-6.787840,5.760175,0.267816573056
516,-6.942918,6.740812,516,-6.942918,6.740812,0.266929491639
1189,-6.876230,6.782261,1189,-6.876230,6.782261,0.264763165287
627,-7.215218,7.231140,627,-7.215218,7.231140,0.263613070358
39,-4.210628,5.928580,42,-4.217436,5.928619,0.260615281934
269,-7.014496,6.247475,269,-7.014496,6.247475,0.260517241054
504,-7.410396,4.922147,504,-7.410396,4.922147,0.259808330081
919,-4.013449,5.307591,919,-4.013449,5.307591,0.258565850476
113,-3.945723,6.669894,113,-3.945723,6.669894,0.258513059234
597,-6.538548,5.259052,597,-6.538548,5.259052,0.258354685506
561,-3.900311,5.242825,561,-3.900311,5.242825,0.258330175286
361,-4.963677,7.095189,361,-4.963677,7.095189,0.257177252254
1074,-4.836461,5.899300,1074,-4.836461,5.899300,0.25472434487
600,-5.246719,6.551589,600,-5.246719,6.551589,0.254245452883
39,-4.210628,5.928580,39,-4.210628,5.928580,0.25362327038
161,-5.625662,9.474096,611,-5.630547,9.453492,0.253545968917
854,-5.491503,10.335212,854,-5.491503,10.335212,0.253463953951
611,-5.630547,9.453492,161,-5.625662,9.474096,0.251612489654
1174,-3.958031,7.054591,335,-3.965796,7.055639,0.249303815487
176,-5.958943,6.461990,176,-5.958943,6.461990,0.248889969852
209,-4.026443,5.355336,209,-4.026443,5.355336,0.246928209566
717,-5.910284,9.959329,717,-5.910284,9.959329,0.245649907333
335,-3.965796,7.055639,1174,-3.958031,7.054591,0.245157817535
1045,-6.162711,7.595659,1045,-6.162711,7.595659,0.244110476988
810,-5.664048,10.180096,810,-5.664048,10.180096,0.243743766391
42,-4.217436,5.928619,39,-4.210628,5.928580,0.240822336729
1156,-5.260911,6.809881,1156,-5.260911,6.809881,0.240787456801
954,-6.797353,5.824882,954,-6.797353,5.824882,0.239405457483
557,-8.111105,6.921308,557,-8.111105,6.921308,0.239133016963
16,-4.095467,6.664730,16,-4.095467,6.664730,0.238707858919
206,-5.015629,6.562483,1106,-5.017079,6.554245,0.238574938112
1097,-5.642838,6.343247,1097,-5.642838,6.343247,0.238150722769
521,-7.488580,6.544460,521,-7.488580,6.544460,0.237378650844
396,-5.549091,6.416902,396,-5.549091,6.416902,0.236380330737
1158,-6.502835,6.243347,1158,-6.502835,6.243347,0.236365247525
161,-5.625662,9.474096,161,-5.625662,9.474096,0.234932342366
1134,-6.600531,5.959034,1134,-6.600531,5.959034,0.234135760222
861,-5.419338,6.403413,860,-5.417676,6.385409,0.230539356814
250,-5.753299,6.982540,250,-5.753299,6.982540,0.22969375423
317,-4.665621,5.322357,317,-4.665621,5.322357,0.227691457811
826,-3.393465,5.377509,826,-3.393465,5.377509,0.227032509978
314,-6.629436,4.745129,314,-6.629436,4.745129,0.226500826749
663,-6.477021,5.915255,663,-6.477021,5.915255,0.224401432151
405,-3.036088,5.287374,405,-3.036088,5.287374,0.223560543071
213,-7.170058,7.155160,213,-7.170058,7.155160,0.222372740111
349,-3.335695,6.572469,349,-3.335695,6.572469,0.220441146249
257,-6.557875,9.521702,257,-6.557875,9.521702,0.220243179089
1172,-5.200761,6.135884,1172,-5.200761,6.135884,0.220138539304
446,-5.374074,6.289009,446,-5.374074,6.289009,0.218209773544
1016,-6.615019,5.773250,1016,-6.615019,5.773250,0.217930734119
250,-5.753299,6.982540,338,-5.741224,6.994209,0.217345316945
455,-3.948415,5.291229,455,-3.948415,5.291229,0.217228422051
518,-6.064595,5.687304,518,-6.064595,5.687304,0.216554391006
215,-7.468959,4.528970,215,-7.468959,4.528970,0.215726699737
618,-4.126935,6.695834,618,-4.126935,6.695834,0.214809451895
1105,-8.437930,6.576323,1105,-8.437930,6.576323,0.210276003929
376,-6.644531,4.761053,376,-6.644531,4.761053,0.210186447357
572,-3.384673,5.300356,572,-3.384673,5.300356,0.209202267761
25,-3.312813,5.304410,25,-3.312813,5.304410,0.208864780888
480,-6.562302,5.137364,480,-6.562302,5.137364,0.208225629771
217,-7.983435,6.594375,217,-7.983435,6.594375,0.204692387314
1055,-7.437721,5.910885,1055,-7.437721,5.910885,0.204459540226
105,-4.049611,5.493694,105,-4.049611,5.493694,0.204215380729
619,-2.894074,5.508171,619,-2.894074,5.508171,0.203717634726
491,-4.442550,5.741749,491,-4.442550,5.741749,0.203451793111
366,-5.777950,9.060697,366,-5.777950,9.060697,0.200303172565
119,-4.286104,6.775750,119,-4.286104,6.775750,0.200250381322
776,-3.989137,5.363434,776,-3.989137,5.363434,0.199448142974
108,-3.172580,5.981350,108,-3.172580,5.981350,0.199426460856
860,-5.417676,6.385409,861,-5.419338,6.403413,0.197792760435
1137,-3.649335,6.189947,1137,-3.649335,6.189947,0.196727508574
1188,-6.612299,6.213366,1188,-6.612299,6.213366,0.196115695779
150,-6.522211,6.180779,150,-6.522211,6.180779,0.195631147587
586,-3.163169,5.898876,586,-3.163169,5.898876,0.194957116542
521,-7.488580,6.544460,524,-7.499575,6.548957,0.194736524564
348,-3.327757,6.223788,348,-3.327757,6.223788,0.194209554838
913,-3.204099,5.469740,913,-3.204099,5.469740,0.1930500329
835,-4.479133,5.973894,835,-4.479133,5.973894,0.192175206593
1023,-3.912997,5.248450,1023,-3.912997,5.248450,0.191978182134
1020,-4.073820,5.342848,1020,-4.073820,5.342848,0.191860344538
454,-6.308456,5.995786,454,-6.308456,5.995786,0.191482321533
520,-7.104274,6.726616,520,-7.104274,6.726616,0.190183279882
44,-3.204848,7.127898,295,-3.204733,7.143858,0.189633685338
936,-6.271604,6.492347,936,-6.271604,6.492347,0.189366901022
607,-5.610111,6.653255,607,-5.610111,6.653255,0.189090689699
452,-5.956072,6.139050,452,-5.956072,6.139050,0.188749432023
877,-6.795374,7.280781,877,-6.795374,7.280781,0.188693812678
83,-3.535525,7.106592,83,-3.535525,7.106592,0.187107247295
935,-6.221344,5.053563,935,-6.221344,5.053563,0.187086507878
386,-7.307506,5.379847,386,-7.307506,5.379847,0.185260496502
524,-7.499575,6.548957,521,-7.488580,6.544460,0.185107778978
1119,-5.582278,7.666136,186,-5.570656,7.679088,0.18509740927
1161,-6.060696,7.430141,1161,-6.060696,7.430141,0.183555150823
874,-6.183911,4.989307,874,-6.183911,4.989307,0.182126959168
1099,-5.675625,8.819672,1099,-5.675625,8.819672,0.181239877751
473,-7.488701,6.202634,1153,-7.485960,6.222280,0.181163518989
453,-6.744566,5.040396,453,-6.744566,5.040396,0.181126753659
841,-6.403703,5.768551,841,-6.403703,5.768551,0.180780782479
931,-5.923428,5.287617,931,-5.923428,5.287617,0.180446123709
979,-4.021144,5.305735,979,-4.021144,5.305735,0.180313202901
345,-5.195365,7.757330,345,-5.195365,7.757330,0.179784347774
67,-5.622253,5.656363,67,-5.622253,5.656363,0.179756066751
774,-3.393341,6.251808,774,-3.393341,6.251808,0.179446860901
80,-3.576687,6.822775,80,-3.576687,6.822775,0.177733973616
338,-5.741224,6.994209,250,-5.753299,6.982540,0.177709463396
985,-5.909124,6.627758,1007,-5.921794,6.610487,0.177314471776
1153,-7.485960,6.222280,473,-7.488701,6.202634,0.176889313733
247,-5.295145,7.877907,247,-5.295145,7.877907,0.176540514451
716,-4.350911,6.470088,716,-4.350911,6.470088,0.176191715169
1185,-7.835124,6.982713,1185,-7.835124,6.982713,0.176125726115
554,-5.162949,6.027690,554,-5.162949,6.027690,0.175940014065
995,-3.999637,5.371768,995,-3.999637,5.371768,0.175660031939
353,-6.193120,8.740131,353,-6.193120,8.740131,0.175387591418
759,-5.046261,7.671804,759,-5.046261,7.671804,0.175373450907
610,-6.642806,6.178199,610,-6.642806,6.178199,0.174950178265
295,-3.204733,7.143858,44,-3.204848,7.127898,0.173285368719
916,-4.023316,5.353329,916,-4.023316,5.353329,0.171624329975
152,-6.459591,7.237881,152,-6.459591,7.237881,0.171623387275
983,-4.554739,5.661731,983,-4.554739,5.661731,0.171229338356
563,-6.638127,4.743548,563,-6.638127,4.743548,0.170918247104
266,-5.526901,5.519589,266,-5.526901,5.519589,0.170259299272
186,-5.570656,7.679088,1119,-5.582278,7.666136,0.170209336131
251,-5.031158,7.681516,834,-5.036647,7.701393,0.169912385391
100,-3.671596,6.651527,100,-3.671596,6.651527,0.169554159101
473,-7.488701,6.202634,473,-7.488701,6.202634,0.169275119676
649,-5.682307,5.856200,649,-5.682307,5.856200,0.169237411645
267,-4.221507,6.654994,267,-4.221507,6.654994,0.168593547025
555,-6.591126,6.486824,556,-6.574729,6.495825,0.168239091538
368,-3.597292,5.282500,368,-3.597292,5.282500,0.167627278743
1016,-6.615019,5.773250,481,-6.588124,5.788395,0.167336926909
1107,-5.729538,10.380158,1107,-5.729538,10.380158,0.166891029448
166,-7.493517,7.019180,166,-7.493517,7.019180,0.166527146954
792,-4.769442,5.855244,792,-4.769442,5.855244,0.166159493657
240,-3.596764,5.261879,180,-3.599589,5.275466,0.165319547277
451,-5.942270,6.130722,452,-5.956072,6.139050,0.165299750561
937,-5.703699,6.460480,937,-5.703699,6.460480,0.164404184837
881,-6.729435,5.823710,881,-6.729435,5.823710,0.164400414034
913,-3.204099,5.469740,15,-3.211737,5.469107,0.16429671695
1007,-5.921794,6.610487,985,-5.909124,6.627758,0.162808192447
463,-7.139250,6.460956,463,-7.139250,6.460956,0.162710151567
477,-5.788878,5.168620,477,-5.788878,5.168620,0.162359466884
51,-5.057637,7.682969,51,-5.057637,7.682969,0.162270853012
553,-4.810945,5.277572,553,-4.810945,5.277572,0.161511978899
1133,-7.028058,6.174261,268,-7.004209,6.258240,0.161354547871
63,-3.886707,6.379913,63,-3.886707,6.379913,0.158902583189
15,-3.211737,5.469107,15,-3.211737,5.469107,0.158878072969
844,-3.590987,5.376503,844,-3.590987,5.376503,0.158451029524
665,-3.734598,5.208740,665,-3.734598,5.208740,0.158343561637
240,-3.596764,5.261879,368,-3.597292,5.282500,0.15725945576
834,-5.036647,7.701393,251,-5.031158,7.681516,0.15667780939
37,-2.919295,5.414372,37,-2.919295,5.414372,0.156544888582
450,-6.168467,6.674983,450,-6.168467,6.674983,0.156166865577
388,-7.067603,4.933897,388,-7.067603,4.933897,0.155203425397
780,-6.607487,5.786158,780,-6.607487,5.786158,0.154375734128
441,-5.596074,5.114361,441,-5.596074,5.114361,0.154055215869
402,-3.108281,5.156429,402,-3.108281,5.156429,0.153986398713
469,-5.011565,5.259537,469,-5.011565,5.259537,0.153680020966
180,-3.599589,5.275466,240,-3.596764,5.261879,0.15315305124
925,-4.012103,5.409001,925,-4.012103,5.409001,0.153012588826
879,-3.998567,5.386569,879,-3.998567,5.386569,0.152346099387
772,-4.025338,5.377405,772,-4.025338,5.377405,0.152126450109
452,-5.956072,6.139050,451,-5.942270,6.130722,0.151851181487
1164,-3.372610,6.434700,1164,-3.372610,6.434700,0.151809702653
424,-6.663211,4.982726,424,-6.663211,4.982726,0.150575707356
1021,-5.747370,6.977082,338,-5.741224,6.994209,0.150535171223
1173,-5.785561,6.547296,1173,-5.785561,6.547296,0.149912046019
140,-6.658660,4.767880,140,-6.658660,4.767880,0.149150343803
336,-5.031067,7.715351,336,-5.031067,7.715351,0.148742154373
380,-6.593956,5.775369,380,-6.593956,5.775369,0.148432948523
264,-4.040343,6.912917,264,-4.040343,6.912917,0.147933317119
512,-6.419613,5.050336,512,-6.419613,5.050336,0.147813594122
251,-5.031158,7.681516,1112,-5.014550,7.679530,0.147633538276
15,-3.211737,5.469107,913,-3.204099,5.469740,0.147089599937
482,-6.411278,5.891642,482,-6.411278,5.891642,0.14699532986
135,-4.045033,5.632944,135,-4.045033,5.632944,0.146951022925
556,-6.574729,6.495825,555,-6.591126,6.486824,0.146596567438
347,-5.358733,5.827758,347,-5.358733,5.827758,0.146507010866
144,-5.356928,5.842847,144,-5.356928,5.842847,0.146237398448
36,-3.943785,6.324254,36,-3.943785,6.324254,0.145618044047
429,-4.991186,7.718325,429,-4.991186,7.718325,0.145329577613
626,-6.021667,6.617777,626,-6.021667,6.617777,0.145098615927
1119,-5.582278,7.666136,1119,-5.582278,7.666136,0.144120092536
358,-4.026400,5.341349,358,-4.026400,5.341349,0.143707189602
834,-5.036647,7.701393,834,-5.036647,7.701393,0.143242438126
481,-6.588124,5.788395,1016,-6.615019,5.773250,0.142235633712
1192,-6.040607,7.430058,1192,-6.040607,7.430058,0.142099884802
352,-6.267351,8.943313,352,-6.267351,8.943313,0.141730346103
621,-5.453556,6.601731,621,-5.453556,6.601731,0.141691695372
116,-5.149748,7.610253,116,-5.149748,7.610253,0.140670750446
331,-6.450498,6.886308,536,-6.462767,6.872890,0.139899621223
529,-5.026854,5.936340,529,-5.026854,5.936340,0.139268954413
232,-4.204861,6.658500,232,-4.204861,6.658500,0.13920390806
533,-7.346521,6.745932,398,-7.335697,6.736038,0.139182225943
727,-3.948061,5.301857,727,-3.948061,5.301857,0.139059674844
175,-5.989317,6.008171,175,-5.989317,6.008171,0.138962576665
974,-5.720149,8.137478,974,-5.720149,8.137478,0.138915441627
1089,-6.384948,10.473013,1089,-6.384948,10.473013,0.138718417168
861,-5.419338,6.403413,861,-5.419338,6.403413,0.138187676639
288,-6.681608,7.954907,288,-6.681608,7.954907,0.138064182839
679,-6.780792,6.285883,679,-6.780792,6.285883,0.137656936109
180,-3.599589,5.275466,180,-3.599589,5.275466,0.137132794486
334,-6.841279,7.133519,334,-6.841279,7.133519,0.136850926958
620,-3.493364,5.283255,620,-3.493364,5.283255,0.136450279134
1135,-3.396721,6.948100,1135,-3.396721,6.948100,0.136238171462
338,-5.741224,6.994209,1021,-5.747370,6.977082,0.136208005038
527,-6.961800,4.691381,527,-6.961800,4.691381,0.135631072171
368,-3.597292,5.282500,240,-3.596764,5.261879,0.134143490368
268,-7.004209,6.258240,1133,-7.028058,6.174261,0.13413312066
99,-3.987795,5.387504,99,-3.987795,5.387504,0.133481714433
1112,-5.014550,7.679530,1112,-5.014550,7.679530,0.133008478651
456,-5.811856,6.968019,456,-5.811856,6.968019,0.132632341047
1065,-8.125467,7.027796,1065,-8.125467,7.027796,0.132605945425
802,-4.285253,6.635310,802,-4.285253,6.635310,0.13212988154
973,-6.651274,4.778034,169,-6.668980,4.772571,0.131255055233
230,-2.801975,8.042674,1163,-2.816409,8.047891,0.131056145372
973,-6.651274,4.778034,140,-6.658660,4.767880,0.130911912155
381,-3.978407,5.402154,381,-3.978407,5.402154,0.130651726745
487,-5.875734,7.468174,487,-5.875734,7.468174,0.129818379271
398,-7.335697,6.736038,533,-7.346521,6.745932,0.12900105771
536,-6.462767,6.872890,536,-6.462767,6.872890,0.128811574857
422,-3.947516,5.310266,422,-3.947516,5.310266,0.128655086531
1163,-2.816409,8.047891,230,-2.801975,8.042674,0.128164882134
828,-5.253321,6.820784,828,-5.253321,6.820784,0.128090408774
1103,-6.519713,5.293636,1103,-6.519713,5.293636,0.128022534319
19,-3.164583,5.291790,19,-3.164583,5.291790,0.12733153466
786,-4.057114,5.339667,786,-4.057114,5.339667,0.126955397056
423,-4.026930,5.433253,423,-4.026930,5.433253,0.126730091574
1112,-5.014550,7.679530,251,-5.031158,7.681516,0.126697097047
713,-6.397111,6.091424,713,-6.397111,6.091424,0.125998555782
92,-4.063918,6.778021,92,-4.063918,6.778021,0.125467815253
1072,-5.274026,6.825037,1072,-5.274026,6.825037,0.125220827654
578,-6.568541,8.396486,578,-6.568541,8.396486,0.125163322907
694,-7.905283,7.192241,694,-7.905283,7.192241,0.125023803194
890,-5.621403,10.434731,890,-5.621403,10.434731,0.12501908969
250,-5.753299,6.982540,1021,-5.747370,6.977082,0.124888996985
780,-6.607487,5.786158,481,-6.588124,5.788395,0.124862601364
392,-3.303137,9.802884,392,-3.303137,9.802884,0.124534541499
761,-6.846487,7.089473,761,-6.846487,7.089473,0.12448646376
989,-7.839806,8.090833,989,-7.839806,8.090833,0.123601267744
308,-4.004406,5.340151,308,-4.004406,5.340151,0.123568273217
398,-7.335697,6.736038,398,-7.335697,6.736038,0.123325999121
816,-6.556094,5.408507,719,-6.564359,5.399278,0.123285462989
1021,-5.747370,6.977082,1021,-5.747370,6.977082,0.123224187439
723,-7.271463,4.539052,723,-7.271463,4.539052,0.122518104568
780,-6.607487,5.786158,1016,-6.615019,5.773250,0.122487938144
719,-6.564359,5.399278,816,-6.556094,5.408507,0.122398381571
1016,-6.615019,5.773250,380,-6.593956,5.775369,0.121647991765
474,-6.695674,5.200523,474,-6.695674,5.200523,0.121515070957
1001,-2.753803,7.996683,1001,-2.753803,7.996683,0.121241687736
536,-6.462767,6.872890,331,-6.450498,6.886308,0.121089912913
873,-6.445289,6.903603,873,-6.445289,6.903603,0.120129300837
159,-6.346468,5.208540,159,-6.346468,5.208540,0.11975033513
1007,-5.921794,6.610487,1007,-5.921794,6.610487,0.11929218256
556,-6.574729,6.495825,556,-6.574729,6.495825,0.119189428177
1118,-6.643506,7.412852,1118,-6.643506,7.412852,0.119015028536
333,-8.152263,7.259263,766,-8.160174,7.267459,0.118589870492
793,-5.792845,6.863848,793,-5.792845,6.863848,0.118502199321
770,-5.270035,6.807758,770,-5.270035,6.807758,0.118368335813
766,-8.160174,7.267459,333,-8.152263,7.259263,0.117504821914
510,-6.903042,6.200876,268,-7.004209,6.258240,0.117353047092
88,-4.470855,6.076311,88,-4.470855,6.076311,0.117175819348
387,-6.820336,5.207025,387,-6.820336,5.207025,0.117027815329
107,-2.850978,7.882746,107,-2.850978,7.882746,0.116997648904
541,-3.741038,5.216546,665,-3.734598,5.208740,0.11630005034
331,-6.450498,6.886308,873,-6.445289,6.903603,0.116239717491
964,-5.022029,7.727629,964,-5.022029,7.727629,0.116142619313
207,-3.889793,5.355916,207,-3.889793,5.355916,0.116074744858
1156,-5.260911,6.809881,907,-5.275967,6.818977,0.116058718945
494,-3.918318,5.242714,494,-3.918318,5.242714,0.116056833544
1140,-5.257207,6.840956,1140,-5.257207,6.840956,0.116002156899
1016,-6.615019,5.773250,780,-6.607487,5.786158,0.115907886823
251,-5.031158,7.681516,759,-5.046261,7.671804,0.11561942039
907,-5.275967,6.818977,1156,-5.260911,6.809881,0.115615649587
895,-4.004951,5.368954,895,-4.004951,5.368954,0.115468588268
1040,-4.101965,5.329320,1040,-4.101965,5.329320,0.115329068555
1026,-4.032990,5.354488,1026,-4.032990,5.354488,0.115173522929
28,-6.850079,4.770215,28,-6.850079,4.770215,0.114718198461
355,-3.333382,5.400626,355,-3.333382,5.400626,0.114515517797
951,-3.316707,6.124379,951,-3.316707,6.124379,0.114488179475
525,-5.240423,5.532858,525,-5.240423,5.532858,0.114474038964
1021,-5.747370,6.977082,250,-5.753299,6.982540,0.114354315967
365,-6.276296,6.290551,365,-6.276296,6.290551,0.114325092243
819,-4.019121,5.423850,819,-4.019121,5.423850,0.113951782741
557,-8.111105,6.921308,1186,-8.197300,6.918422,0.113745331274
914,-3.977899,5.345458,914,-3.977899,5.345458,0.11367839952
665,-3.734598,5.208740,541,-3.741038,5.216546,0.113641634191
380,-6.593956,5.775369,481,-6.588124,5.788395,0.113487031266
1192,-6.040607,7.430058,1161,-6.060696,7.430141,0.11335599586
9,-4.014445,5.421120,9,-4.014445,5.421120,0.113237215564
1093,-5.498242,6.926563,1093,-5.498242,6.926563,0.112704589633
891,-6.698920,5.391193,891,-6.698920,5.391193,0.112504737071
403,-2.946871,5.196997,403,-2.946871,5.196997,0.112463258238
314,-6.629436,4.745129,563,-6.638127,4.743548,0.11228037429
1131,-4.021973,5.366494,1131,-4.021973,5.366494,0.112184218812
563,-6.638127,4.743548,314,-6.629436,4.745129,0.112115401657
481,-6.588124,5.788395,380,-6.593956,5.775369,0.11205789691
1049,-5.064446,6.267423,1049,-5.064446,6.267423,0.111696842518
864,-5.935957,6.305509,864,-5.935957,6.305509,0.111417803092
963,-6.670667,7.965074,963,-6.670667,7.965074,0.111319762213
1161,-6.060696,7.430141,1192,-6.040607,7.430058,0.110880463658
140,-6.658660,4.767880,973,-6.651274,4.778034,0.110189463999
380,-6.593956,5.775369,1016,-6.615019,5.773250,0.110122532245
629,-3.267133,7.550244,629,-3.267133,7.550244,0.109894398661
588,-6.657187,7.164719,588,-6.657187,7.164719,0.109469240617
907,-5.275967,6.818977,1072,-5.274026,6.825037,0.109336319809
169,-6.668980,4.772571,140,-6.658660,4.767880,0.109247705938
788,-5.596282,9.303588,788,-5.596282,9.303588,0.109187373089
393,-5.615294,6.998964,393,-5.615294,6.998964,0.108917760671
169,-6.668980,4.772571,973,-6.651274,4.778034,0.108782954462
17,-3.543346,6.221734,17,-3.543346,6.221734,0.108766928549
683,-6.420821,5.668651,683,-6.420821,5.668651,0.108206021595
778,-6.678872,4.762784,778,-6.678872,4.762784,0.107490511717
697,-7.549322,7.411446,662,-7.543550,7.395898,0.107239753314
6,-3.485944,6.729422,5,-3.496235,6.729410,0.107085150389
544,-4.021516,5.337642,544,-4.021516,5.337642,0.106794798554
1191,-4.004014,5.396899,1191,-4.004014,5.396899,0.106510102924
377,-5.079317,7.536351,377,-5.079317,7.536351,0.106255573718
293,-7.627257,6.193596,293,-7.627257,6.193596,0.106215037585
319,-6.490724,6.392517,319,-6.490724,6.392517,0.106014242323
140,-6.658660,4.767880,169,-6.668980,4.772571,0.105913373342
322,-4.389752,8.375399,322,-4.389752,8.375399,0.105913373342
668,-7.559087,7.124531,668,-7.559087,7.124531,0.105910545239
462,-7.533047,7.408513,462,-7.533047,7.408513,0.105815332462
677,-6.730638,6.525348,677,-6.730638,6.525348,0.105679583553
990,-4.079025,5.353319,990,-4.079025,5.353319,0.105469361283
475,-6.920581,6.095993,667,-6.839484,6.115042,0.10486037659
